Patho-Nr,English,Tierart,scientific_name,Abbreviation,Institution,Location
S23572,Rex sole,,Glyptocephalus zachirus,RXS_1_G,OGL,"Boston, MA, USA"
S23571,Rex sole,,Glyptocephalus zachirus,RXS_2_G,OGL,"Boston, MA, USA"
S23570,Rex sole,,Glyptocephalus zachirus,RXS_3_G,OGL,"Boston, MA, USA"
S23582,Flathead sole,,Hippoglossoides elassodon,FHS_1_G,OGL,"Boston, MA, USA"
S23678,Flathead sole,,Hippoglossoides elassodon,FHS_2_G,OGL,"Boston, MA, USA"
S23606,Flathead sole,,Hippoglossoides elassodon,FHS_3_G,OGL,"Boston, MA, USA"
S23609,Northern rock sole,,Lepidopsetta polyxystra,NRS_1_G,OGL,"Boston, MA, USA"
S23607,Northern rock sole,,Lepidopsetta polyxystra,NRS_2_G,OGL,"Boston, MA, USA"
S23608,Northern rock sole,,Lepidopsetta polyxystra,NRS_3_G,OGL,"Boston, MA, USA"
S23594,Yellow Irish lord,,Hemilepidotus jordani,YIL_1_G,OGL,"Boston, MA, USA"
S23675,Yellow Irish lord,,Hemilepidotus jordani,YIL_2_G,OGL,"Boston, MA, USA"
S23593,Yellow Irish lord,,Hemilepidotus jordani,YIL_3_G,OGL,"Boston, MA, USA"
S23528,Spectacled sculpin,,Triglops scepticus,SPS_1_G,OGL,"Boston, MA, USA"
S23532,Spectacled sculpin,,Triglops scepticus,SPS_2_G,OGL,"Boston, MA, USA"
S23504,Atka mackerel,,Pleurogrammus monopterygius,ATM_1_G,OGL,"Boston, MA, USA"
S23507,Atka mackerel,,Pleurogrammus monopterygius,ATM_2_G,OGL,"Boston, MA, USA"
S23511,Atka mackerel,,Pleurogrammus monopterygius,ATM_3_G,OGL,"Boston, MA, USA"
S23554,Shortspine thornyhead,,Sebastolobus alascanus,SST_1_G,OGL,"Boston, MA, USA"
S23553,Shortspine thornyhead,,Sebastolobus alascanus,SST_2_G,OGL,"Boston, MA, USA"
S23552,Shortspine thornyhead,,Sebastolobus alascanus,SST_3_G,OGL,"Boston, MA, USA"
S01479,White-banded triggerfish,,Rhinecanthus aculeatus,WTF_1_G,OGL,"Boston, MA, USA"
S01249,White-banded triggerfish,,Rhinecanthus aculeatus,WTF_2_G,OGL,"Boston, MA, USA"
S01460,White-banded triggerfish,,Rhinecanthus aculeatus,WTF_3_G,OGL,"Boston, MA, USA"
S01299,Flagtail triggerfish,,Sufflamen chrysopterum,FTF_1_G,OGL,"Boston, MA, USA"
S01302,Flagtail triggerfish,,Sufflamen chrysopterum,FTF_2_G,OGL,"Boston, MA, USA"
S01486,Honeycomb leatherjacket,,Cantherhines pardalis,HLJ_1_G,OGL,"Boston, MA, USA"
S01296,Honeycomb leatherjacket,,Cantherhines pardalis,HLJ_2_G,OGL,"Boston, MA, USA"
S01382,Paxman's leatherjacket,,Colurodontis paxmani,PAJ_1_G,OGL,"Boston, MA, USA"
S01383,Paxman's leatherjacket,,Colurodontis paxmani,PAJ_2_G,OGL,"Boston, MA, USA"
S01381,Paxman's leatherjacket,,Colurodontis paxmani,PAJ_3_G,OGL,"Boston, MA, USA"
08/0195,Tasmanian devil,Beutelteufel,Sarcophilus,TD_2_Tm,CeMM,"Vienna, Austria"
08/1818,Tasmanian devil,Beutelteufel,Sarcophilus,TD_5_SK,CeMM,"Vienna, Austria"
08/0289,Tasmanian devil,Beutelteufel,Sarcophilus,TD_3_Tm,CeMM,"Vienna, Austria"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_G,OGL,"Boston, MA, USA"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_M,OGL,"Boston, MA, USA"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_H,OGL,"Boston, MA, USA"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_S,OGL,"Boston, MA, USA"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_L,OGL,"Boston, MA, USA"
S23346,Windowpane flounder,,Scophthalmus aquosus,WPF_1_K,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_G,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_M,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_H,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_S,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_L,OGL,"Boston, MA, USA"
S23347,Windowpane flounder,,Scophthalmus aquosus,WPF_2_K,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_G,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_H,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_M,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_L,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_S,OGL,"Boston, MA, USA"
S23351,Wrymouth,,Cryptacanthodes maculatus,WRY_1_K,OGL,"Boston, MA, USA"
S23316,American plaice,,Hippoglossoides platessoides,AMP_1_G,OGL,"Boston, MA, USA"
S23316,American plaice,,Hippoglossoides platessoides,AMP_1_M,OGL,"Boston, MA, USA"
S23316,American plaice,,Hippoglossoides platessoides,AMP_1_S,OGL,"Boston, MA, USA"
S23316,American plaice,,Hippoglossoides platessoides,AMP_1_K,OGL,"Boston, MA, USA"
S23316,American plaice,,Hippoglossoides platessoides,AMP_1_L,OGL,"Boston, MA, USA"
S23317,American plaice,,Hippoglossoides platessoides,AMP_2_G,OGL,"Boston, MA, USA"
S23317,American plaice,,Hippoglossoides platessoides,AMP_2_M,OGL,"Boston, MA, USA"
S23317,American plaice,,Hippoglossoides platessoides,AMP_2_L,OGL,"Boston, MA, USA"
S23317,American plaice,,Hippoglossoides platessoides,AMP_2_S,OGL,"Boston, MA, USA"
S23317,American plaice,,Hippoglossoides platessoides,AMP_2_K,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_G,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_L,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_H,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_S,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_K,OGL,"Boston, MA, USA"
S23349,Witch flounder,,Glyptocephalus cynoglossus,WIF_1_M,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_G,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_M,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_L,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_H,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_S,OGL,"Boston, MA, USA"
S23350,Witch flounder,,Glyptocephalus cynoglossus,WIF_2_K,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_G,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_H,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_S,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_K,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_M,OGL,"Boston, MA, USA"
S23352,Wrymouth,,Cryptacanthodes maculatus,WRY_2_L,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_L,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_G,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_H,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_S,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_K,OGL,"Boston, MA, USA"
S23847,Northern puffer,,Sphoeroides maculatus,NOP_1_M,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_L,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_H,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_G,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_S,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_K,OGL,"Boston, MA, USA"
S23848,Northern puffer,,Sphoeroides maculatus,NOP_2_M,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_G,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_H,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_S,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_SB,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_K,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_M,OGL,"Boston, MA, USA"
S24009,Silvery John Dory,,Zenopsis conchifer,SJD_1_L,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_G,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_S,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_K,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_H,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_SB,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_L,OGL,"Boston, MA, USA"
S24012,Silvery John Dory,,Zenopsis conchifer,SJD_2_M,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_G,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_SB,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_K,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_H,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_L,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_S,OGL,"Boston, MA, USA"
S24016,Weakfish,,Cynoscion regalis,WEF_1_M,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_G,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_M,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_H,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_SB,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_K,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_S,OGL,"Boston, MA, USA"
S24017,Weakfish,,Cynoscion regalis,WEF_2_L,OGL,"Boston, MA, USA"
S23323,Fourspot flounder,,Hippoglossina oblonga,FOF_1_M,OGL,"Boston, MA, USA"
S23323,Fourspot flounder,,Hippoglossina oblonga,FOF_1_H,OGL,"Boston, MA, USA"
S23323,Fourspot flounder,,Hippoglossina oblonga,FOF_1_S,OGL,"Boston, MA, USA"
S23323,Fourspot flounder,,Hippoglossina oblonga,FOF_1_G,OGL,"Boston, MA, USA"
S23323,Fourspot flounder,,Hippoglossina oblonga,FOF_1_K,OGL,"Boston, MA, USA"
S23324,Fourspot flounder,,Hippoglossina oblonga,FOF_2_G,OGL,"Boston, MA, USA"
S23324,Fourspot flounder,,Hippoglossina oblonga,FOF_2_M,OGL,"Boston, MA, USA"
S23324,Fourspot flounder,,Hippoglossina oblonga,FOF_2_H,OGL,"Boston, MA, USA"
S23324,Fourspot flounder,,Hippoglossina oblonga,FOF_2_S,OGL,"Boston, MA, USA"
S23324,Fourspot flounder,,Hippoglossina oblonga,FOF_2_K,OGL,"Boston, MA, USA"
S00024,Painted tunicate,,Clavelina picta,PAT_1_C,OGL,"Boston, MA, USA"
S00025,Painted tunicate,,Clavelina picta,PAT_2_G,OGL,"Boston, MA, USA"
S23410,Rough sea Squirt,,Ascidiella aspersa,RSS_1_EN,OGL,"Boston, MA, USA"
S23410,Rough sea Squirt,,Ascidiella aspersa,RSS_1_T,OGL,"Boston, MA, USA"
S00193,Sea vase sea squirt,,Ciona intestinalis,SVS_1_P,OGL,"Boston, MA, USA"
S23384,Sea vase sea squirt,,Ciona intestinalis,SVS_2_SI,OGL,"Boston, MA, USA"
S24199,Sea vase sea squirt,,Ciona intestinalis,SVS_3_P,OGL,"Boston, MA, USA"
S24199,Sea vase sea squirt,,Ciona intestinalis,SVS_3_H,OGL,"Boston, MA, USA"
S24200,Sea vase sea squirt,,Ciona intestinalis,SVS_4_H,OGL,"Boston, MA, USA"
S24200,Sea vase sea squirt,,Ciona intestinalis,SVS_4_P,OGL,"Boston, MA, USA"
S24201,Sea vase sea squirt,,Ciona intestinalis,SVS_5_H,OGL,"Boston, MA, USA"
S24201,Sea vase sea squirt,,Ciona intestinalis,SVS_5_P,OGL,"Boston, MA, USA"
S02853,Orange tunicate,,Ecteinascidia turbinata,ORT_1_W,OGL,"Boston, MA, USA"
S02855,Orange tunicate,,Ecteinascidia turbinata,ORT_2_W,OGL,"Boston, MA, USA"
S24209,Sea grape sea squirt,,Molgula citrina,SGS_1_TI,OGL,"Boston, MA, USA"
S24209,Sea grape sea squirt,,Molgula citrina,SGS_1_P,OGL,"Boston, MA, USA"
S24210,Sea grape sea squirt,,Molgula citrina,SGS_2_P,OGL,"Boston, MA, USA"
S24210,Sea grape sea squirt,,Molgula citrina,SGS_2_TI,OGL,"Boston, MA, USA"
S23414,Sea grape sea squirt,,Molgula manhattensis,SGS_3_M,OGL,"Boston, MA, USA"
S23414,Sea grape sea squirt,,Molgula manhattensis,SGS_3_SI,OGL,"Boston, MA, USA"
S24211,Cactus sea squirt,,Boltenia echinata,CSS_1_W,OGL,"Boston, MA, USA"
S24212,Cactus sea squirt,,Boltenia echinata,CSS_2_W,OGL,"Boston, MA, USA"
S24213,Cactus sea squirt,,Boltenia echinata,CSS_3_TI,OGL,"Boston, MA, USA"
S24205,Stalked sea squirt,,Boltenia ovifera,SSS_1_P,OGL,"Boston, MA, USA"
S24206,Stalked sea squirt,,Boltenia ovifera,SSS_2_P,OGL,"Boston, MA, USA"
S24207,Stalked sea squirt,,Boltenia ovifera,SSS_3_P,OGL,"Boston, MA, USA"
S24202,Sea peach,,Halocynthia pyriformis,SEP_1_SI,OGL,"Boston, MA, USA"
S24202,Sea peach,,Halocynthia pyriformis,SEP_1_P,OGL,"Boston, MA, USA"
S24204,Sea peach,,Halocynthia pyriformis,SEP_2_SI,OGL,"Boston, MA, USA"
S24204,Sea peach,,Halocynthia pyriformis,SEP_2_P,OGL,"Boston, MA, USA"
S03029,Monterey stalked tunicate,,Styela montereyensis,STT_2_P,OGL,"Boston, MA, USA"
S03030,Monterey stalked tunicate,,Styela montereyensis,STT_3_P,OGL,"Boston, MA, USA"
S24196,Acorn worm,,Saccoglossus kowalevskii,AW_2_PR,OGL,"Boston, MA, USA"
S24196,Acorn worm,,Saccoglossus kowalevskii,AW_2_C,OGL,"Boston, MA, USA"
S24196,Acorn worm,,Saccoglossus kowalevskii,AW_2_PO,OGL,"Boston, MA, USA"
S24197,Acorn worm,,Saccoglossus kowalevskii,AW_3_PR,OGL,"Boston, MA, USA"
S24197,Acorn worm,,Saccoglossus kowalevskii,AW_3_C,OGL,"Boston, MA, USA"
S24197,Acorn worm,,Saccoglossus kowalevskii,AW_3_PO,OGL,"Boston, MA, USA"
S24198,Acorn worm,,Saccoglossus kowalevskii,AW_4_PR,OGL,"Boston, MA, USA"
S24198,Acorn worm,,Saccoglossus kowalevskii,AW_4_C,OGL,"Boston, MA, USA"
S24198,Acorn worm,,Saccoglossus kowalevskii,AW_4_PO,OGL,"Boston, MA, USA"
S23297,Longfin inshore squid,,Doryteuthis pealeii,LIS_1_F,OGL,"Boston, MA, USA"
S23297,Longfin inshore squid,,Doryteuthis pealeii,LIS_1_H,OGL,"Boston, MA, USA"
S23296,Longfin inshore squid,,Doryteuthis pealeii,LIS_2_F,OGL,"Boston, MA, USA"
S23296,Longfin inshore squid,,Doryteuthis pealeii,LIS_2_H,OGL,"Boston, MA, USA"
S00230,Common Octopus,,Octopus vulgaris,COC_4_T,OGL,"Boston, MA, USA"
S00231,Common Octopus,,Octopus vulgaris,COC_5_T,OGL,"Boston, MA, USA"
S23291,Northern shortfin squid,,Illex illecebrosus,NSS_1_F,OGL,"Boston, MA, USA"
S23291,Northern shortfin squid,,Illex illecebrosus,NSS_1_MA,OGL,"Boston, MA, USA"
S23291,Northern shortfin squid,,Illex illecebrosus,NSS_1_G,OGL,"Boston, MA, USA"
S23291,Northern shortfin squid,,Illex illecebrosus,NSS_1_H,OGL,"Boston, MA, USA"
S23292,Northern shortfin squid,,Illex illecebrosus,NSS_2_F,OGL,"Boston, MA, USA"
S23292,Northern shortfin squid,,Illex illecebrosus,NSS_2_MA,OGL,"Boston, MA, USA"
S23292,Northern shortfin squid,,Illex illecebrosus,NSS_2_H,OGL,"Boston, MA, USA"
S23292,Northern shortfin squid,,Illex illecebrosus,NSS_2_G,OGL,"Boston, MA, USA"
S06221,Pink sea star,,Pisaster brevispinus,PSS_1_TF,OGL,"Boston, MA, USA"
S06222,Pink sea star,,Pisaster brevispinus,PSS_2_TF,OGL,"Boston, MA, USA"
S06229,Pink sea star,,Pisaster brevispinus,PSS_3_TF,OGL,"Boston, MA, USA"
S03040,Giant knobby star,,Pisaster giganteus,GKS_1_TF,OGL,"Boston, MA, USA"
S03041,Giant knobby star,,Pisaster giganteus,GKS_2_TF,OGL,"Boston, MA, USA"
S03042,Giant knobby star,,Pisaster giganteus,GKS_3_TF,OGL,"Boston, MA, USA"
S06377,Bat star,,Patiria miniata,BST_2_TF,OGL,"Boston, MA, USA"
S06378,Bat star,,Patiria miniata,BST_3_TF,OGL,"Boston, MA, USA"
S01017,Indian seastar,,Fromia indica,ISS_1_AR,OGL,"Boston, MA, USA"
S01082,Indian seastar,,Fromia indica,ISS_2_AR,OGL,"Boston, MA, USA"
S01080,Elegant seastar,,Fromia nodosa,ESS_1_AR,OGL,"Boston, MA, USA"
S01145,Elegant seastar,,Fromia nodosa,ESS_2_AR,OGL,"Boston, MA, USA"
S00907,Sea star,,Nardoa novaecaledoniae,SES_1_TF,OGL,"Boston, MA, USA"
S00913,Sea star,,Nardoa novaecaledoniae,SES_2_AR,OGL,"Boston, MA, USA"
S01287,Sea star,,Nardoa novaecaledoniae,SES_3_AR,OGL,"Boston, MA, USA"
S00027,Variegated sea urchin,,Lytechinus variegatus,VSU_1_GO,OGL,"Boston, MA, USA"
S00027,Variegated sea urchin,,Lytechinus variegatus,VSU_1_C,OGL,"Boston, MA, USA"
S01960,Variegated sea urchin,,Lytechinus variegatus,VSU_2_TF,OGL,"Boston, MA, USA"
S24220,Common sandollar,,Echinarachnius parma,CSD_1_AT,OGL,"Boston, MA, USA"
S24220,Common sandollar,,Echinarachnius parma,CSD_1_E,OGL,"Boston, MA, USA"
S24221,Common sandollar,,Echinarachnius parma,CSD_2_AT,OGL,"Boston, MA, USA"
S24221,Common sandollar,,Echinarachnius parma,CSD_2_E,OGL,"Boston, MA, USA"
S24222,Common sandollar,,Echinarachnius parma,CSD_3_AT,OGL,"Boston, MA, USA"
S24222,Common sandollar,,Echinarachnius parma,CSD_3_E,OGL,"Boston, MA, USA"
S24217,Green sea urchin,,Strongylocentrotus droebachiensis,GSU_1_TF,OGL,"Boston, MA, USA"
S24217,Green sea urchin,,Strongylocentrotus droebachiensis,GSU_1_E,OGL,"Boston, MA, USA"
S24218,Green sea urchin,,Strongylocentrotus droebachiensis,GSU_2_TF,OGL,"Boston, MA, USA"
S24218,Green sea urchin,,Strongylocentrotus droebachiensis,GSU_2_E,OGL,"Boston, MA, USA"
S24219,Green sea urchin,,Strongylocentrotus droebachiensis,GSU_3_TF,OGL,"Boston, MA, USA"
S02996,Purple sea urchin,,Strongylocentrotus purpuratus,PSU_2_GO,OGL,"Boston, MA, USA"
S02997,Purple sea urchin,,Strongylocentrotus purpuratus,PSU_3_GO,OGL,"Boston, MA, USA"
S02109,Black sea cucumber,,Holothuria atra,BLS_1_T,OGL,"Boston, MA, USA"
S02111,Black sea cucumber,,Holothuria atra,BLS_2_T,OGL,"Boston, MA, USA"
S02114,Black sea cucumber,,Holothuria atra,BLS_3_T,OGL,"Boston, MA, USA"
S01097,Ashy sea cucumber,,Holothuria cinerascens,ASC_1_T,OGL,"Boston, MA, USA"
S01098,Ashy sea cucumber,,Holothuria cinerascens,ASC_2_T,OGL,"Boston, MA, USA"
S01518,Sea cucumber,,Holothuria michaelseni,SEC_1_T,OGL,"Boston, MA, USA"
S01519,Sea cucumber,,Holothuria michaelseni,SEC_2_T,OGL,"Boston, MA, USA"
S01521,Sea cucumber,,Holothuria michaelseni,SEC_3_T,OGL,"Boston, MA, USA"
S03085,Warty sea cucumber,,Apostichopus parvimensis,WSC_1_DT,OGL,"Boston, MA, USA"
S03086,Warty sea cucumber,,Apostichopus parvimensis,WSC_2_DT,OGL,"Boston, MA, USA"
S03087,Warty sea cucumber,,Apostichopus parvimensis,WSC_3_DT,OGL,"Boston, MA, USA"
S01217,Greenfish sea cucumber,,Stichopus chloronotus,GFS_1_T,OGL,"Boston, MA, USA"
S02115,Greenfish sea cucumber,,Stichopus chloronotus,GFS_2_T,OGL,"Boston, MA, USA"
S24214,Orange sea cucmber,,Cucumaria frondosa,OSC_1_TF,OGL,"Boston, MA, USA"
S24214,Orange sea cucmber,,Cucumaria frondosa,OSC_1_T,OGL,"Boston, MA, USA"
S24215,Orange sea cucmber,,Cucumaria frondosa,OSC_2_TF,OGL,"Boston, MA, USA"
S24215,Orange sea cucmber,,Cucumaria frondosa,OSC_2_T,OGL,"Boston, MA, USA"
S24216,Orange sea cucmber,,Cucumaria frondosa,OSC_3_TF,OGL,"Boston, MA, USA"
S24216,Orange sea cucmber,,Cucumaria frondosa,OSC_3_T,OGL,"Boston, MA, USA"
S00646,Striped sea cucumber,,Thyonella gemmata,SCC_1_M,OGL,"Boston, MA, USA"
S00646,Striped sea cucumber,,Thyonella gemmata,SCC_1_TF,OGL,"Boston, MA, USA"
S00646,Striped sea cucumber,,Thyonella gemmata,SCC_1_ME,OGL,"Boston, MA, USA"
S03006,Flat-spined brittle star,,Ophiopteris papillosa,FBS_1_AR,OGL,"Boston, MA, USA"
S03010,Flat-spined brittle star,,Ophiopteris papillosa,FBS_2_AR,OGL,"Boston, MA, USA"
S03011,Flat-spined brittle star,,Ophiopteris papillosa,FBS_3_AR,OGL,"Boston, MA, USA"
S03397,Smooth-armed brittle star,,Ophioderma panamensis,SBS_1_AR,OGL,"Boston, MA, USA"
S03398,Smooth-armed brittle star,,Ophioderma panamensis,SBS_2_AR,OGL,"Boston, MA, USA"
S03399,Smooth-armed brittle star,,Ophioderma panamensis,SBS_3_AR,OGL,"Boston, MA, USA"
S03077,Brittle star,,Ophiothrix spiculata,BRS_2_AR,OGL,"Boston, MA, USA"
S03078,Brittle star,,Ophiothrix spiculata,BRS_3_AR,OGL,"Boston, MA, USA"
S01722,Squirrelfish,,Neoniphon sammara,SQF_2_M,OGL,"Boston, MA, USA"
S01739,Squirrelfish,,Neoniphon sammara,SQF_3_M,OGL,"Boston, MA, USA"
S23001,African turquoise killifish,,Nothobranchius furzeri,ATK_2_M,OGL,"Boston, MA, USA"
S01761,Lanternfish,,Loweina terminata,LAF_1_NA,OGL,"Boston, MA, USA"
S01708,Convict tang,,Acanthurus triostegus,COT_2_M,OGL,"Boston, MA, USA"
S20171,Yellowfin snook,,Centropomus robalito,YFS_2_F,OGL,"Boston, MA, USA"
S01306,Raccoon butterflyfish,,Chaetodon lunula,RBF_2_G,OGL,"Boston, MA, USA"
S01488,Atkinson's emperor,,Lethrinus atkinsoni,ATE_2_G,OGL,"Boston, MA, USA"
S02692,Blacksaddle goatfish,,Parupeneus spilurus,BSG_2_G,OGL,"Boston, MA, USA"
S01461,Blue triggerfish,,Pseudobalistes fuscus,BTR_2_G,OGL,"Boston, MA, USA"
S02245,Spot-fin porcupinefish,,Diodon hystrix,SFP_2_G,OGL,"Boston, MA, USA"
S01515,Potbellied leatherjacket,,Pseudomonacanthus peroni,PLJ_2_G,OGL,"Boston, MA, USA"
S13058,Florida lancelet,,Branchiostoma floridae,FLA_3_W,OGL,"Boston, MA, USA"
,Common carp,Karpfen,Cyprinus carpio,CCA_1_H,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_1_S,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_1_SB,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_2_H,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_2_L,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_2_S,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_2_SB,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_3_H,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_3_L,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_3_S,Biofish,"Vienna, Austria"
,Common carp,Karpfen,Cyprinus carpio,CCA_3_SB,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_1_H,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_1_L,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_1_S,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_1_SB,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_2_H,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_2_L,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_2_S,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_2_K,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_3_H,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_3_L,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_3_S,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_3_K,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_3_SB,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_4_H,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_4_L,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_4_S,Biofish,"Vienna, Austria"
,Trout,Forelle,Salmo trutta,TRO_4_K,Biofish,"Vienna, Austria"
